CustomerID,Name,Age,Gender,Email,Phone,PurchaseAmount,PurchaseDate,ProductCategory,Rating,Months
CUST2038,Ali Smith,72.0,Male,ali.smith@yahoo.com,Missing,505.12,2023-05-14,Toys,4.0,May
CUST2039,Ahmed Ali,54.0,Female,ahmed.ali@gmail.com,Missing,432.17,2025-03-04,Books,4.0,March
CUST2040,Alaa Gaber,54.0,Male,alaa.gaber@yahoo.com,Available,624.71,2024-10-21,Books,4.17379077615298,October
CUST2041,Ali Gaber,54.0,Female,ali.gaber@hotmail.com,Missing,509.8973789316026,2023-06-03,Toys,4.17379077615298,June
CUST2042,Lina Ibrahim,54.0,Female,lina.ibrahim@yahoo.com,Missing,360.85,2023-12-17,No Category Selected,,December
CUST2043,Mark Ali,54.0,Female,mark.ali@yahoo.com,Available,222.7,2024-08-14,Books,4.0,August
CUST2044,Lina Gaber,54.0,Male,lina.gaber@yahoo.com,Missing,34.21,2024-01-02,No Category Selected,1.0,January
CUST2045,Ali Ali,54.0,Female,ali.ali@hotmail.com,Available,95.59,2023-09-10,Home,2.0,September
CUST2046,Ali Hassan,86.0,Male,ali.hassan@hotmail.com,Available,509.8973789316026,2023-02-14,Electronics,2.0,February
CUST2047,John Hassan,54.0,Female,john.hassan@hotmail.com,Missing,957.66,2025-04-01,Toys,1.0,April
CUST2048,Ahmed Mahmoud,54.0,Male,ahmed.mahmoud@yahoo.com,Available,793.45,2024-01-30,No Category Selected,,January
CUST2049,John Smith,64.0,Female,john.smith@gmail.com,Available,18.18,2025-02-28,Home,2.0,February
CUST2050,Ahmed Smith,54.0,Female,ahmed.smith@hotmail.com,Missing,723.48,2024-05-14,Books,5.0,May
CUST2051,Lina Mahmoud,54.0,Male,lina.mahmoud@gmail.com,Available,956.78,2025-01-12,Toys,4.0,January
CUST2052,Ahmed Ali,54.0,Male,ahmed.ali@hotmail.com,Available,241.6,2024-10-04,Books,2.0,October
CUST2053,Ali Ali,54.0,Female,ali.ali@hotmail.com,Missing,856.77,,Clothing,,
CUST2054,Sara Smith,54.0,Male,sara.smith@gmail.com,Missing,177.83,2023-04-23,Clothing,2.0,April
CUST2055,Fatma Ibrahim,76.0,Male,fatma.ibrahim@yahoo.com,Available,566.91,2023-12-28,No Category Selected,4.17379077615298,December
CUST2056,Alaa Hassan,54.0,Female,alaa.hassan@yahoo.com,Missing,66.02,2023-07-23,Home,,July
CUST2057,Alaa Gaber,54.0,Male,alaa.gaber@yahoo.com,Available,899.57,2024-06-24,Toys,2.0,June
CUST2058,John Hassan,54.0,Male,john.hassan@gmail.com,Available,851.99,2024-09-24,No Category Selected,2.0,September
CUST2059,Sara Mahmoud,54.0,Male,sara.mahmoud@hotmail.com,Missing,23.73,2023-05-21,No Category Selected,1.0,May
CUST2060,Ali Ibrahim,54.0,Female,ali.ibrahim@hotmail.com,Missing,6.83,2025-07-08,No Category Selected,3.0,July
CUST2061,Lina Ibrahim,75.0,Female,lina.ibrahim@gmail.com,Available,797.77,2023-01-12,No Category Selected,5.0,January
CUST2062,Ali Ibrahim,54.0,Female,ali.ibrahim@yahoo.com,Available,146.31,2025-06-11,No Category Selected,2.0,June
CUST2063,Mark Smith,54.0,Female,mark.smith@yahoo.com,Available,371.9,2025-03-09,Electronics,2.0,March
CUST2064,Alaa Gaber,32.0,Male,alaa.gaber@yahoo.com,Missing,821.63,2025-03-31,Clothing,4.17379077615298,March
CUST2065,Ahmed Gaber,54.0,Male,ahmed.gaber@hotmail.com,Missing,525.06,2024-06-10,Books,5.0,June
CUST2066,Lina Ibrahim,54.0,Male,lina.ibrahim@gmail.com,Missing,509.8973789316026,2022-12-14,Electronics,4.17379077615298,December
CUST2067,John Gaber,37.0,Female,john.gaber@yahoo.com,Missing,47.44,2023-06-29,No Category Selected,5.0,June
CUST2068,Fatma Hassan,16.0,Female,fatma.hassan@yahoo.com,Missing,713.31,2024-12-31,No Category Selected,2.0,December
CUST2069,Alaa Ali,54.0,Male,alaa.ali@gmail.com,Missing,644.95,2025-01-16,Clothing,4.0,January
CUST2070,Alaa Ali,61.0,Female,alaa.ali@hotmail.com,Missing,767.46,2024-09-30,No Category Selected,4.0,September
CUST2071,Sara Hassan,72.0,Male,sara.hassan@yahoo.com,Available,340.76,2023-04-03,Electronics,2.0,April
CUST2072,Lina Smith,54.0,Male,lina.smith@gmail.com,Available,670.46,2024-03-08,No Category Selected,2.0,March
CUST2073,Alaa Mahmoud,58.0,Female,alaa.mahmoud@hotmail.com,Available,767.19,,Home,2.0,
CUST2074,Sara Ibrahim,54.0,Male,sara.ibrahim@hotmail.com,Available,940.24,2024-02-06,Electronics,2.0,February
CUST2075,Ali Ali,54.0,Male,ali.ali@yahoo.com,Available,186.01,2024-01-01,Electronics,5.0,January
CUST2076,Sara Ibrahim,54.0,Male,sara.ibrahim@hotmail.com,Available,470.83,2023-07-28,Electronics,5.0,July
CUST2077,Ahmed Ali,54.0,Male,ahmed.ali@yahoo.com,Available,345.44,2024-03-18,Toys,3.0,March
CUST2078,Sara Ali,36.0,Female,sara.ali@hotmail.com,Missing,599.22,2024-03-13,No Category Selected,3.0,March
CUST2079,Ali Hassan,54.0,Male,ali.hassan@gmail.com,Available,200.64,2023-11-10,Books,4.0,November
CUST2080,Ali Ibrahim,54.0,Male,ali.ibrahim@gmail.com,Missing,422.95,2023-10-11,No Category Selected,2.0,October
CUST2081,Ahmed Ibrahim,47.0,Male,ahmed.ibrahim@yahoo.com,Missing,99.96,,Electronics,4.0,
CUST2082,John Gaber,54.0,Female,john.gaber@yahoo.com,Available,360.47,2025-02-03,Clothing,4.17379077615298,February
CUST2083,Fatma Gaber,18.0,Male,fatma.gaber@gmail.com,Missing,557.32,2023-09-06,Home,5.0,September
CUST2084,Sara Gaber,54.0,Male,sara.gaber@yahoo.com,Available,154.27,2024-05-13,No Category Selected,3.0,May
CUST2085,Ahmed Ali,27.0,Female,ahmed.ali@hotmail.com,Missing,223.97,2025-06-04,Home,2.0,June
CUST2086,Fatma Gaber,54.0,Male,fatma.gaber@gmail.com,Missing,798.18,2023-09-11,Clothing,,September
CUST2087,Lina Ibrahim,54.0,Female,lina.ibrahim@gmail.com,Missing,384.38,2024-08-07,Books,5.0,August
CUST2088,Alaa Mahmoud,54.0,Male,alaa.mahmoud@gmail.com,Missing,480.65,2025-01-22,Home,5.0,January
CUST2089,Mark Ali,54.0,Female,mark.ali@yahoo.com,Available,176.36,2025-05-28,No Category Selected,3.0,May
CUST2090,Ali Ali,54.0,Male,ali.ali@gmail.com,Available,625.98,2024-10-07,Home,1.0,October
CUST2091,Lina Smith,54.0,Female,lina.smith@hotmail.com,Missing,638.58,2023-08-19,No Category Selected,4.0,August
CUST2092,Sara Ali,54.0,Male,sara.ali@hotmail.com,Available,238.09,2024-06-16,Clothing,1.0,June
CUST2093,Alaa Smith,54.0,Female,alaa.smith@gmail.com,Available,104.8,2024-04-07,Clothing,,April
CUST2094,Sara Mahmoud,38.0,Female,sara.mahmoud@yahoo.com,Missing,903.58,2025-05-18,Clothing,5.0,May
CUST2095,John Hassan,89.0,Female,john.hassan@hotmail.com,Available,358.39,2024-02-28,Books,5.0,February
CUST2096,Ali Ibrahim,54.0,Male,ali.ibrahim@hotmail.com,Missing,656.05,2023-11-12,Books,,November
CUST2097,Fatma Hassan,54.0,Female,fatma.hassan@gmail.com,Missing,320.98,2024-11-09,No Category Selected,3.0,November
CUST2098,Alaa Smith,41.0,Male,alaa.smith@hotmail.com,Missing,255.2,2024-01-02,Home,,January
CUST2099,Ali Ali,54.0,Male,ali.ali@yahoo.com,Available,347.66,2024-03-31,Clothing,,March
CUST2100,Mark Smith,54.0,Female,mark.smith@yahoo.com,Missing,418.12,2024-04-12,Clothing,1.0,April
CUST2101,Alaa Smith,54.0,Male,alaa.smith@hotmail.com,Available,724.67,2022-11-29,Home,,November
CUST2102,Ali Hassan,64.0,Female,ali.hassan@hotmail.com,Available,977.19,2024-03-25,Home,5.0,March
CUST2103,Sara Ibrahim,54.0,Male,sara.ibrahim@yahoo.com,Missing,509.8973789316026,2024-07-24,Clothing,3.0,July
CUST2104,Alaa Ali,54.0,Male,alaa.ali@hotmail.com,Missing,550.31,2024-12-26,Electronics,4.0,December
CUST2105,John Mahmoud,54.0,Male,john.mahmoud@yahoo.com,Missing,339.68,2024-05-02,No Category Selected,2.0,May
CUST2106,Mark Smith,22.0,Male,mark.smith@gmail.com,Available,940.78,2023-02-12,Books,4.0,February
CUST2107,Ahmed Hassan,54.0,Male,ahmed.hassan@yahoo.com,Missing,322.99,2023-04-01,No Category Selected,5.0,April
CUST2108,Ali Smith,54.0,Female,ali.smith@yahoo.com,Missing,83.73,2025-03-07,Books,,March
CUST2109,Fatma Hassan,54.0,Male,fatma.hassan@hotmail.com,Available,766.15,2025-03-05,No Category Selected,3.0,March
CUST2110,Sara Gaber,54.0,Male,sara.gaber@gmail.com,Missing,200.7,,Clothing,1.0,
CUST2111,Sara Hassan,54.0,Female,sara.hassan@yahoo.com,Missing,283.4,2023-05-22,Home,,May
CUST2112,Lina Ibrahim,54.0,Male,lina.ibrahim@yahoo.com,Available,501.88,2025-05-23,Books,1.0,May
CUST2113,Sara Ibrahim,54.0,Male,sara.ibrahim@hotmail.com,Missing,495.01,2024-04-14,Clothing,,April
CUST2114,John Ibrahim,54.0,Female,john.ibrahim@hotmail.com,Missing,236.87,2024-08-19,Books,,August
CUST2115,Mark Smith,54.0,Female,mark.smith@gmail.com,Available,833.24,2025-05-01,Books,3.0,May
CUST2116,Fatma Gaber,54.0,Male,fatma.gaber@yahoo.com,Available,74.67,2023-07-22,Clothing,5.0,July
CUST2117,Mark Mahmoud,54.0,Female,mark.mahmoud@yahoo.com,Available,19.29,2024-07-06,No Category Selected,5.0,July
CUST2118,Fatma Ali,48.0,Male,fatma.ali@yahoo.com,Missing,963.2,2023-06-25,Books,1.0,June
CUST2119,Mark Smith,54.0,Female,mark.smith@hotmail.com,Missing,175.16,2024-09-24,Clothing,2.0,September
CUST2120,John Ali,54.0,Male,john.ali@hotmail.com,Missing,578.93,2024-03-13,No Category Selected,,March
CUST2121,John Smith,54.0,Female,john.smith@yahoo.com,Missing,969.11,2022-11-15,Clothing,5.0,November
CUST2122,Ahmed Hassan,81.0,Female,ahmed.hassan@gmail.com,Available,395.15,2023-09-04,Clothing,5.0,September
CUST2123,Ali Ali,54.0,Female,ali.ali@yahoo.com,Missing,677.07,2024-07-03,Electronics,3.0,July
CUST2124,Fatma Ibrahim,54.0,Male,fatma.ibrahim@gmail.com,Available,509.8973789316026,2025-05-06,Toys,5.0,May
CUST2125,Fatma Smith,54.0,Female,fatma.smith@yahoo.com,Missing,857.02,2024-08-05,Toys,5.0,August
CUST2126,Ahmed Hassan,54.0,Male,ahmed.hassan@gmail.com,Missing,884.53,2024-11-06,No Category Selected,4.0,November
CUST2127,Lina Hassan,54.0,Male,lina.hassan@hotmail.com,Available,555.05,2023-08-13,Books,2.0,August
CUST2128,Alaa Ibrahim,54.0,Male,alaa.ibrahim@hotmail.com,Available,894.09,2024-12-14,Clothing,4.17379077615298,December
CUST2129,Ali Smith,50.0,Female,ali.smith@yahoo.com,Available,600.89,2024-10-06,Toys,5.0,October
CUST2130,Lina Mahmoud,54.0,Male,lina.mahmoud@gmail.com,Missing,464.07,2024-08-16,No Category Selected,2.0,August
CUST2131,Ali Gaber,54.0,Male,ali.gaber@hotmail.com,Available,957.64,2025-03-03,Clothing,1.0,March
CUST2132,Mark Mahmoud,54.0,Female,mark.mahmoud@hotmail.com,Available,956.25,,Home,2.0,
CUST2133,Ahmed Hassan,54.0,Male,ahmed.hassan@gmail.com,Available,82.25,2025-03-02,Electronics,1.0,March
CUST2134,Alaa Smith,54.0,Male,alaa.smith@gmail.com,Available,676.34,2024-01-29,Home,4.17379077615298,January
CUST2135,John Ibrahim,54.0,Male,john.ibrahim@yahoo.com,Available,376.63,2023-03-10,Books,4.17379077615298,March
CUST2136,Ali Ali,54.0,Male,ali.ali@yahoo.com,Available,509.8973789316026,2024-05-18,Clothing,4.17379077615298,May
CUST2137,Sara Ali,54.0,Male,sara.ali@gmail.com,Missing,936.44,,Clothing,4.0,
CUST2138,Lina Smith,54.0,Female,lina.smith@hotmail.com,Available,509.8973789316026,2024-05-10,Books,1.0,May
CUST2139,John Mahmoud,54.0,Female,john.mahmoud@gmail.com,Available,284.32,2025-02-24,Clothing,3.0,February
CUST2140,Alaa Smith,76.0,Female,alaa.smith@yahoo.com,Available,614.68,2024-09-26,Books,4.17379077615298,September
CUST2141,Fatma Ali,54.0,Male,fatma.ali@gmail.com,Missing,501.28,2024-04-15,Toys,4.0,April
CUST2142,Ali Ibrahim,54.0,Female,ali.ibrahim@yahoo.com,Available,785.23,2023-12-17,No Category Selected,2.0,December
CUST2143,Mark Ibrahim,54.0,Male,mark.ibrahim@gmail.com,Available,900.34,2023-06-09,Clothing,,June
CUST2144,Fatma Hassan,54.0,Male,fatma.hassan@yahoo.com,Available,623.04,2022-11-22,No Category Selected,1.0,November
CUST2145,Alaa Gaber,54.0,Female,alaa.gaber@hotmail.com,Available,978.99,2025-03-06,Books,,March
CUST2146,Mark Hassan,54.0,Male,mark.hassan@gmail.com,Available,429.65,2023-04-06,No Category Selected,5.0,April
CUST2147,John Ibrahim,74.0,Female,john.ibrahim@yahoo.com,Missing,165.22,2022-12-04,Toys,4.17379077615298,December
CUST2148,Sara Gaber,54.0,Male,sara.gaber@hotmail.com,Available,485.26,2023-12-07,Electronics,4.17379077615298,December
CUST2149,John Ali,54.0,Male,john.ali@gmail.com,Missing,370.39,2024-07-13,No Category Selected,5.0,July
CUST2150,John Smith,58.0,Female,john.smith@gmail.com,Missing,156.25,2023-05-06,Electronics,,May
CUST2151,Ahmed Hassan,86.0,Female,ahmed.hassan@yahoo.com,Available,827.57,2023-01-06,Books,,January
CUST2152,Alaa Mahmoud,54.0,Male,alaa.mahmoud@hotmail.com,Missing,451.21,2024-12-27,No Category Selected,4.17379077615298,December
CUST2153,Mark Smith,73.0,Female,mark.smith@gmail.com,Available,976.66,2024-04-19,Clothing,5.0,April
CUST2154,Mark Mahmoud,44.0,Female,mark.mahmoud@hotmail.com,Available,632.7,2023-06-15,Electronics,1.0,June
CUST2155,Sara Gaber,54.0,Male,sara.gaber@hotmail.com,Missing,798.39,2025-07-06,Books,,July
CUST2156,Ahmed Mahmoud,54.0,Male,ahmed.mahmoud@hotmail.com,Available,698.47,2023-04-22,Clothing,4.0,April
CUST2157,Ali Smith,54.0,Female,ali.smith@hotmail.com,Available,280.93,,Toys,4.17379077615298,
CUST2158,Alaa Ibrahim,54.0,Male,alaa.ibrahim@hotmail.com,Available,963.19,2025-07-15,No Category Selected,4.0,July
CUST2159,John Ibrahim,54.0,Female,john.ibrahim@hotmail.com,Available,509.8973789316026,2024-06-29,Clothing,,June
CUST2160,Ali Ali,54.0,Male,ali.ali@yahoo.com,Missing,651.22,2024-06-27,Toys,1.0,June
CUST2161,Ali Ali,54.0,Female,ali.ali@gmail.com,Available,835.75,2024-04-27,Books,4.0,April
CUST2162,Fatma Ali,54.0,Male,fatma.ali@gmail.com,Available,415.16,2022-11-27,Home,,November
CUST2163,Alaa Ali,18.0,Female,alaa.ali@yahoo.com,Missing,13.0,2023-11-17,No Category Selected,2.0,November
CUST2164,Fatma Smith,54.0,Male,fatma.smith@yahoo.com,Available,577.39,2025-01-01,No Category Selected,4.17379077615298,January
CUST2165,Alaa Hassan,55.0,Male,alaa.hassan@yahoo.com,Missing,862.44,2024-05-20,No Category Selected,4.17379077615298,May
CUST2166,Sara Smith,54.0,Female,sara.smith@yahoo.com,Available,804.4,2022-12-30,Clothing,5.0,December
CUST2167,Ali Ibrahim,44.0,Male,ali.ibrahim@gmail.com,Missing,509.8973789316026,2024-09-27,Home,4.0,September
CUST2168,John Gaber,90.0,Female,john.gaber@yahoo.com,Available,683.68,2024-05-13,No Category Selected,1.0,May
CUST2169,Alaa Ibrahim,54.0,Male,alaa.ibrahim@hotmail.com,Available,476.61,2024-02-27,Books,2.0,February
CUST2170,Ali Ali,70.0,Male,ali.ali@gmail.com,Missing,17.77,2023-04-10,Books,,April
CUST2171,Fatma Hassan,54.0,Female,fatma.hassan@gmail.com,Missing,611.01,2024-11-15,Electronics,1.0,November
CUST2172,Ahmed Gaber,54.0,Female,ahmed.gaber@hotmail.com,Missing,284.3,2023-08-18,Books,4.0,August
CUST2173,Ali Smith,54.0,Male,ali.smith@hotmail.com,Available,509.8973789316026,2023-01-28,Electronics,3.0,January
CUST2174,Fatma Hassan,54.0,Male,fatma.hassan@yahoo.com,Missing,509.8973789316026,2023-02-22,Electronics,5.0,February
CUST2175,Mark Hassan,90.0,Male,mark.hassan@yahoo.com,Available,753.1,,Home,5.0,
CUST2176,Ali Ibrahim,54.0,Female,ali.ibrahim@gmail.com,Available,36.36,2023-12-15,No Category Selected,1.0,December
CUST2177,Mark Ali,41.0,Female,mark.ali@yahoo.com,Available,827.83,2024-03-16,Books,4.0,March
CUST2178,Ahmed Smith,54.0,Female,ahmed.smith@gmail.com,Available,931.69,2024-05-21,No Category Selected,,May
CUST2179,Alaa Ali,32.0,Male,alaa.ali@hotmail.com,Available,652.15,2023-06-24,Home,3.0,June
CUST2180,Fatma Mahmoud,54.0,Female,fatma.mahmoud@gmail.com,Missing,509.8973789316026,2024-06-08,Toys,5.0,June
CUST2181,Fatma Gaber,63.0,Female,fatma.gaber@yahoo.com,Missing,377.92,2023-11-06,Electronics,1.0,November
CUST2182,Mark Ali,18.0,Female,mark.ali@gmail.com,Missing,846.93,,Home,5.0,
CUST2183,Ahmed Ibrahim,54.0,Male,ahmed.ibrahim@gmail.com,Available,915.64,2024-02-24,Clothing,4.17379077615298,February
CUST2184,Fatma Gaber,54.0,Female,fatma.gaber@hotmail.com,Available,778.09,2024-08-13,Books,,August
CUST2185,Ali Hassan,54.0,Male,ali.hassan@hotmail.com,Missing,925.19,2024-05-05,No Category Selected,5.0,May
CUST2186,Mark Hassan,54.0,Male,mark.hassan@yahoo.com,Missing,513.62,2025-05-18,Electronics,5.0,May
CUST2187,Lina Smith,54.0,Female,lina.smith@gmail.com,Missing,297.71,2022-11-22,Toys,5.0,November
CUST2188,Ahmed Gaber,54.0,Female,ahmed.gaber@gmail.com,Available,808.28,2024-07-10,No Category Selected,5.0,July
CUST2189,Ali Hassan,62.0,Female,ali.hassan@hotmail.com,Missing,940.72,2023-12-30,No Category Selected,,December
CUST2190,Ali Ali,54.0,Female,ali.ali@hotmail.com,Available,196.88,2024-10-01,No Category Selected,,October
CUST2191,Lina Gaber,43.0,Male,lina.gaber@gmail.com,Missing,261.2,2023-01-17,No Category Selected,5.0,January
CUST2192,Fatma Hassan,54.0,Female,fatma.hassan@yahoo.com,Available,382.28,2024-02-25,No Category Selected,4.17379077615298,February
CUST2193,Ali Hassan,54.0,Male,ali.hassan@gmail.com,Available,314.57,2024-03-19,Home,4.0,March
CUST2194,Lina Ali,88.0,Female,lina.ali@yahoo.com,Available,509.8973789316026,2023-12-16,Toys,2.0,December
CUST2195,Lina Gaber,54.0,Female,lina.gaber@gmail.com,Available,574.61,2024-04-10,Clothing,4.17379077615298,April
CUST2196,Fatma Hassan,54.0,Female,fatma.hassan@hotmail.com,Missing,509.8973789316026,2024-06-10,Books,,June
CUST2197,Lina Ibrahim,54.0,Female,lina.ibrahim@hotmail.com,Missing,509.8973789316026,2023-09-20,Electronics,1.0,September
CUST2198,John Smith,54.0,Male,john.smith@yahoo.com,Available,79.68,2025-07-10,Electronics,2.0,July
CUST2199,Ali Ibrahim,19.0,Female,ali.ibrahim@gmail.com,Available,433.06,2023-09-08,Home,3.0,September
CUST2200,Fatma Smith,54.0,Female,fatma.smith@yahoo.com,Missing,510.29,2024-04-09,Books,,April
CUST2201,Lina Smith,54.0,Female,lina.smith@yahoo.com,Missing,394.93,2023-11-14,Clothing,5.0,November
CUST2202,Lina Smith,54.0,Male,lina.smith@yahoo.com,Missing,643.35,2024-02-01,Toys,4.0,February
CUST2203,Lina Ali,54.0,Male,lina.ali@yahoo.com,Available,244.49,2025-01-09,Home,1.0,January
CUST2204,Ahmed Ibrahim,54.0,Male,ahmed.ibrahim@gmail.com,Missing,407.95,2024-08-01,No Category Selected,3.0,August
CUST2205,Ali Smith,54.0,Male,ali.smith@yahoo.com,Available,509.8973789316026,2024-09-01,No Category Selected,3.0,September
CUST2206,Lina Gaber,54.0,Male,lina.gaber@yahoo.com,Missing,781.75,2023-12-02,Toys,5.0,December
CUST2207,Ali Gaber,15.0,Female,ali.gaber@gmail.com,Missing,283.69,2023-06-25,Electronics,4.0,June
CUST2208,Lina Mahmoud,54.0,Male,lina.mahmoud@gmail.com,Missing,840.98,2022-11-02,Home,3.0,November
CUST2209,Mark Smith,54.0,Male,mark.smith@hotmail.com,Missing,286.59,2024-11-04,Books,3.0,November
CUST2210,John Smith,55.0,Female,john.smith@yahoo.com,Missing,300.97,2023-09-02,No Category Selected,3.0,September
CUST2211,Ali Ali,54.0,Female,ali.ali@yahoo.com,Missing,889.53,2024-05-28,Books,5.0,May
CUST2212,Fatma Hassan,54.0,Male,fatma.hassan@gmail.com,Missing,733.62,2024-05-25,Clothing,4.17379077615298,May
CUST2213,Ahmed Gaber,54.0,Male,ahmed.gaber@hotmail.com,Available,964.72,2024-06-02,Toys,4.0,June
CUST2214,John Ali,15.0,Male,john.ali@hotmail.com,Available,561.81,2023-07-03,No Category Selected,3.0,July
CUST2215,Ahmed Ibrahim,39.0,Female,ahmed.ibrahim@gmail.com,Available,560.21,2024-05-15,Books,,May
CUST2216,Lina Ali,54.0,Male,lina.ali@yahoo.com,Available,799.32,2024-11-29,Books,5.0,November
CUST2217,Alaa Smith,54.0,Male,alaa.smith@gmail.com,Available,535.6,2025-07-01,Clothing,4.0,July
CUST2218,Mark Gaber,20.0,Male,mark.gaber@yahoo.com,Missing,610.87,2024-12-03,Electronics,1.0,December
CUST2219,Fatma Hassan,54.0,Female,fatma.hassan@gmail.com,Available,739.49,2022-11-05,Electronics,2.0,November
CUST2220,Fatma Mahmoud,37.0,Male,fatma.mahmoud@yahoo.com,Available,92.52,2024-06-24,Home,3.0,June
CUST2221,Sara Ali,54.0,Male,sara.ali@hotmail.com,Available,769.91,2024-05-10,No Category Selected,2.0,May
CUST2222,Alaa Gaber,54.0,Male,alaa.gaber@hotmail.com,Missing,321.65,2023-11-07,Home,3.0,November
CUST2223,Mark Ali,90.0,Female,mark.ali@gmail.com,Missing,92.17,2025-07-11,No Category Selected,,July
CUST2224,Sara Mahmoud,54.0,Female,sara.mahmoud@yahoo.com,Available,760.72,2025-06-17,Clothing,5.0,June
CUST2225,Mark Hassan,54.0,Male,mark.hassan@yahoo.com,Missing,35.74,,Home,5.0,
CUST2226,Ali Ibrahim,54.0,Male,ali.ibrahim@yahoo.com,Missing,235.96,2025-02-14,Clothing,5.0,February
CUST2227,Ali Gaber,54.0,Female,ali.gaber@gmail.com,Missing,720.59,2023-11-06,Clothing,3.0,November
CUST2228,John Ibrahim,82.0,Female,john.ibrahim@gmail.com,Available,978.34,2024-09-03,No Category Selected,1.0,September
CUST2229,Lina Mahmoud,54.0,Female,lina.mahmoud@gmail.com,Missing,972.71,2024-06-05,Toys,,June
CUST2230,Lina Hassan,54.0,Female,lina.hassan@yahoo.com,Available,98.1,2024-10-05,No Category Selected,1.0,October
CUST2231,Lina Hassan,54.0,Male,lina.hassan@gmail.com,Missing,608.34,2025-03-07,No Category Selected,4.17379077615298,March
CUST2232,Lina Mahmoud,54.0,Female,lina.mahmoud@yahoo.com,Missing,864.48,2023-02-16,Toys,5.0,February
CUST2233,Mark Mahmoud,54.0,Female,mark.mahmoud@hotmail.com,Available,614.65,2023-06-21,Electronics,,June
CUST2234,Sara Hassan,54.0,Female,sara.hassan@hotmail.com,Available,512.14,2023-04-19,Electronics,5.0,April
CUST2235,Ali Smith,54.0,Male,ali.smith@gmail.com,Available,293.0,,Electronics,4.0,
CUST2236,John Smith,36.0,Female,john.smith@hotmail.com,Missing,797.0,2024-05-20,Toys,4.0,May
CUST2237,Ali Gaber,61.0,Male,ali.gaber@gmail.com,Available,580.13,2025-01-01,No Category Selected,4.0,January
CUST2238,Fatma Mahmoud,54.0,Male,fatma.mahmoud@hotmail.com,Missing,366.81,2024-06-15,No Category Selected,4.0,June
CUST2239,Lina Ali,54.0,Female,lina.ali@hotmail.com,Missing,140.35,2023-08-08,Toys,2.0,August
CUST2240,Alaa Mahmoud,54.0,Male,alaa.mahmoud@hotmail.com,Available,167.11,2023-09-10,Toys,3.0,September
CUST2241,Mark Smith,54.0,Male,mark.smith@gmail.com,Available,973.54,2023-06-07,No Category Selected,1.0,June
CUST2242,John Mahmoud,54.0,Female,john.mahmoud@hotmail.com,Missing,20.42,2024-10-01,Toys,,October
CUST2243,Sara Smith,54.0,Male,sara.smith@yahoo.com,Available,829.61,2023-10-05,Books,5.0,October
CUST2244,Ahmed Ibrahim,54.0,Female,ahmed.ibrahim@gmail.com,Available,767.34,2025-06-10,Electronics,3.0,June
CUST2245,Fatma Smith,54.0,Female,fatma.smith@gmail.com,Missing,330.11,2023-01-16,No Category Selected,2.0,January
CUST2246,Ali Mahmoud,54.0,Male,ali.mahmoud@hotmail.com,Missing,535.87,2025-01-06,Electronics,1.0,January
CUST2247,Fatma Hassan,54.0,Male,fatma.hassan@hotmail.com,Available,986.02,2022-12-24,Home,4.0,December
CUST2248,Lina Ali,51.0,Female,lina.ali@hotmail.com,Available,139.4,2024-07-05,Books,5.0,July
CUST2249,Ahmed Ali,54.0,Male,ahmed.ali@gmail.com,Available,863.48,2022-10-31,Toys,,October
CUST2250,Ahmed Ali,54.0,Male,ahmed.ali@gmail.com,Available,509.8973789316026,2025-01-18,No Category Selected,,January
CUST2251,Fatma Gaber,54.0,Male,fatma.gaber@gmail.com,Available,67.6,2024-05-12,Home,1.0,May
CUST2252,John Ali,54.0,Female,john.ali@yahoo.com,Missing,420.72,2023-05-02,Clothing,2.0,May
CUST2253,Fatma Ali,54.0,Female,fatma.ali@yahoo.com,Missing,284.8,2023-06-28,No Category Selected,5.0,June
CUST2254,Fatma Hassan,54.0,Female,fatma.hassan@gmail.com,Available,244.38,2025-02-14,Books,1.0,February
CUST2255,Sara Ibrahim,54.0,Female,sara.ibrahim@gmail.com,Missing,557.95,2024-06-29,Electronics,4.17379077615298,June
CUST2256,Ahmed Smith,54.0,Male,ahmed.smith@hotmail.com,Available,754.51,2024-01-18,Electronics,2.0,January
CUST2257,John Ali,35.0,Male,john.ali@hotmail.com,Available,374.71,2022-11-26,Clothing,1.0,November
CUST2258,Fatma Ibrahim,54.0,Male,fatma.ibrahim@gmail.com,Missing,481.85,2024-10-13,No Category Selected,1.0,October
CUST2259,Mark Smith,54.0,Male,mark.smith@yahoo.com,Available,653.34,2023-02-12,Home,4.0,February
CUST2260,John Mahmoud,65.0,Female,john.mahmoud@gmail.com,Missing,574.72,2025-02-25,Clothing,4.0,February
CUST2261,Alaa Ibrahim,51.0,Female,alaa.ibrahim@hotmail.com,Available,801.49,2024-07-09,No Category Selected,,July
CUST2262,Ahmed Smith,54.0,Male,ahmed.smith@hotmail.com,Available,144.72,2024-04-10,Books,1.0,April
CUST2263,Ahmed Gaber,54.0,Female,ahmed.gaber@yahoo.com,Available,768.15,2025-05-20,Toys,,May
CUST2264,Mark Ali,48.0,Female,mark.ali@gmail.com,Missing,585.62,2022-11-18,Books,2.0,November
CUST2265,Sara Ali,54.0,Female,sara.ali@gmail.com,Available,475.61,2025-07-17,Home,4.17379077615298,July
CUST2266,Lina Smith,49.0,Male,lina.smith@gmail.com,Available,280.36,2024-03-22,No Category Selected,4.17379077615298,March
